,p,q,P,Q,AIC,BIC,AICc
231,1,0,2,2,-5.93100404748987,-5.83242554178902,-5.767960569229
232,1,0,2,3,-5.92929459798284,-5.8197629249819,-5.70041176419538
233,1,0,2,4,-5.92462526010305,-5.80414041980201,-5.6186143311413
234,1,0,2,5,-5.91790448398948,-5.78646647638834,-5.52338393604427
235,1,0,3,0,-5.92539911023961,-5.83777377183886,-5.81699802622877
236,1,0,3,1,-5.92797535997278,-5.82939685427194,-5.76493188171192
237,1,0,3,2,-5.92543243499055,-5.8159007619896,-5.69654960120308
238,1,0,3,3,-5.92362885384182,-5.80314401354079,-5.61761792488008
239,1,0,3,4,-5.9189595538253,-5.78752154622417,-5.5244390058801
240,1,0,3,5,-5.9122387329905,-5.76984755808927,-5.41773323848501
241,1,0,4,0,-5.92691459834899,-5.82833609264814,-5.76387112008812
242,1,0,4,1,-5.92402356712827,-5.81449189412733,-5.6951407333408
243,1,0,4,2,-5.91835784499872,-5.79787300469768,-5.61234691603697
244,1,0,4,3,-5.91827450394574,-5.78683649634461,-5.52375395600054
245,1,0,4,4,-5.91396575025534,-5.77157457535411,-5.41946025574984
246,1,0,4,5,-5.90730295564278,-5.75395861344146,-5.30124234958217
247,1,0,5,0,-5.93200733001438,-5.82247565701344,-5.70312449622692
248,1,0,5,1,-5.92634161728615,-5.80585677698511,-5.6203306883244
249,1,0,5,2,-5.92067589491757,-5.78923788731644,-5.52615534697236
250,1,0,5,3,-5.91670918333487,-5.77431800843364,-5.42220368882938
251,1,0,5,4,-5.91426241389189,-5.76091807169057,-5.30820180783129
252,1,0,5,5,-5.9085966908747,-5.74429918137329,-5.1793149229189
253,1,1,0,0,-5.9085966908747,-5.74429918137329,-5.1793149229189
254,1,1,0,1,-5.91237757950576,-5.8357054084051,-5.84751271464089
255,1,1,0,2,-5.90676318799689,-5.81913784959614,-5.79836210398605
256,1,1,0,3,-5.90130053069345,-5.80272202499261,-5.73825705243259
257,1,1,0,4,-5.89577337590116,-5.78624170290021,-5.66689054211369
258,1,1,0,5,-5.89025132725739,-5.76976648695635,-5.58424039829564
259,1,1,1,0,-5.92095957641332,-5.84428740531266,-5.85609471154846
260,1,1,1,1,-5.94282447374109,-5.85519913534034,-5.83442338973025
261,1,1,1,2,-5.93895211277242,-5.84037360707158,-5.77590863451156
262,1,1,1,3,-5.9288337208593,-5.81930204785835,-5.69995088707183
263,1,1,1,4,-5.9227454411674,-5.80226060086637,-5.61673451220565
264,1,1,1,5,-5.91840694307163,-5.7869689354705,-5.52388639512643
